-1.4734e-02,0.01
-1.4732e-02,0.02
-1.4730e-02,0
-1.4728e-02,0.02
-1.4726e-02,0.02
-1.4724e-02,0.02
-1.4722e-02,0
-1.4720e-02,0.02
-1.4718e-02,0
-1.4716e-02,0.02
-1.4714e-02,0
-1.4712e-02,0.02
-1.4710e-02,0.01
-1.4708e-02,-0.01
-1.4706e-02,0.01
-1.4704e-02,0.01
-1.4702e-02,0
-1.4700e-02,0
-1.4698e-02,-0.01
-1.4696e-02,-0.01
-1.4694e-02,0
-1.4692e-02,-0.01
-1.4690e-02,0
-1.4688e-02,0
-1.4686e-02,-0.01
-1.4684e-02,0
-1.4682e-02,-0.02
-1.4680e-02,0
-1.4678e-02,0.01
-1.4676e-02,-0.01
-1.4674e-02,-0.01
-1.4672e-02,0.01
-1.4670e-02,0
-1.4668e-02,-0.02
-1.4666e-02,0
-1.4664e-02,-0.01
-1.4662e-02,-0.01
-1.4660e-02,-0.02
-1.4658e-02,-0.01
-1.4656e-02,-0.03
-1.4654e-02,0
-1.4652e-02,-0.02
-1.4650e-02,-0.02
-1.4648e-02,0
-1.4646e-02,-0.01
-1.4644e-02,-0.02
-1.4642e-02,-0.01
-1.4640e-02,-0.04
-1.4638e-02,-0.03
-1.4636e-02,-0.02
-1.4634e-02,-0.02
-1.4632e-02,-0.01
-1.4630e-02,-0.02
-1.4628e-02,-0.03
-1.4626e-02,-0.02
-1.4624e-02,-0.01
-1.4622e-02,-0.04
-1.4620e-02,-0.02
-1.4618e-02,-0.02
-1.4616e-02,-0.02
-1.4614e-02,-0.02
-1.4612e-02,-0.02
-1.4610e-02,-0.02
-1.4608e-02,-0.04
-1.4606e-02,-0.04
-1.4604e-02,-0.02
-1.4602e-02,-0.04
-1.4600e-02,-0.03
-1.4598e-02,-0.05
-1.4596e-02,-0.02
-1.4594e-02,-0.03
-1.4592e-02,-0.02
-1.4590e-02,-0.03
-1.4588e-02,-0.04
-1.4586e-02,-0.03
-1.4584e-02,-0.05
-1.4582e-02,-0.03
-1.4580e-02,-0.04
-1.4578e-02,-0.04
-1.4576e-02,-0.05
-1.4574e-02,-0.03
-1.4572e-02,-0.05
-1.4570e-02,-0.04
-1.4568e-02,-0.05
-1.4566e-02,-0.03
-1.4564e-02,-0.04
-1.4562e-02,-0.04
-1.4560e-02,-0.05
-1.4558e-02,-0.05
-1.4556e-02,-0.04
-1.4554e-02,-0.05
-1.4552e-02,-0.05
-1.4550e-02,-0.06
-1.4548e-02,-0.05
-1.4546e-02,-0.04
-1.4544e-02,-0.05
-1.4542e-02,-0.05
-1.4540e-02,-0.04
-1.4538e-02,-0.06
-1.4536e-02,-0.05
-1.4534e-02,-0.04
-1.4532e-02,-0.05
-1.4530e-02,-0.07
-1.4528e-02,-0.04
-1.4526e-02,-0.05
-1.4524e-02,-0.04
-1.4522e-02,-0.06
-1.4520e-02,-0.06
-1.4518e-02,-0.06
-1.4516e-02,-0.04
-1.4514e-02,-0.06
-1.4512e-02,-0.06
-1.4510e-02,-0.06
-1.4508e-02,-0.07
-1.4506e-02,-0.06
-1.4504e-02,-0.06
-1.4502e-02,-0.06
-1.4500e-02,-0.06
-1.4498e-02,-0.06
-1.4496e-02,-0.05
-1.4494e-02,-0.06
-1.4492e-02,-0.08
-1.4490e-02,-0.07
-1.4488e-02,-0.06
-1.4486e-02,-0.06
-1.4484e-02,-0.07
-1.4482e-02,-0.05
-1.4480e-02,-0.08
-1.4478e-02,-0.07
-1.4476e-02,-0.06
-1.4474e-02,-0.06
-1.4472e-02,-0.08
-1.4470e-02,-0.09
-1.4468e-02,-0.07
-1.4466e-02,-0.08
-1.4464e-02,-0.08
-1.4462e-02,-0.07
-1.4460e-02,-0.07
-1.4458e-02,-0.08
-1.4456e-02,-0.07
-1.4454e-02,-0.08
-1.4452e-02,-0.07
-1.4450e-02,-0.08
-1.4448e-02,-0.06
-1.4446e-02,-0.07
-1.4444e-02,-0.07
-1.4442e-02,-0.08
-1.4440e-02,-0.09
-1.4438e-02,-0.07
-1.4436e-02,-0.08
-1.4434e-02,-0.08
-1.4432e-02,-0.08
-1.4430e-02,-0.07
-1.4428e-02,-0.08
-1.4426e-02,-0.07
-1.4424e-02,-0.08
-1.4422e-02,-0.09
-1.4420e-02,-0.09
-1.4418e-02,-0.1
-1.4416e-02,-0.09
-1.4414e-02,-0.08
-1.4412e-02,-0.09
-1.4410e-02,-0.09
-1.4408e-02,-0.1
-1.4406e-02,-0.12
-1.4404e-02,-0.1
-1.4402e-02,-0.1
-1.4400e-02,-0.1
-1.4398e-02,-0.09
-1.4396e-02,-0.09
-1.4394e-02,-0.11
-1.4392e-02,-0.1
-1.4390e-02,-0.1
-1.4388e-02,-0.1
-1.4386e-02,-0.09
-1.4384e-02,-0.09
-1.4382e-02,-0.12
-1.4380e-02,-0.1
-1.4378e-02,-0.1
-1.4376e-02,-0.1
-1.4374e-02,-0.09
-1.4372e-02,-0.1
-1.4370e-02,-0.1
-1.4368e-02,-0.09
-1.4366e-02,-0.1
-1.4364e-02,-0.1
-1.4362e-02,-0.1
-1.4360e-02,-0.09
-1.4358e-02,-0.1
-1.4356e-02,-0.11
-1.4354e-02,-0.11
-1.4352e-02,-0.11
-1.4350e-02,-0.11
-1.4348e-02,-0.09
-1.4346e-02,-0.11
-1.4344e-02,-0.13
-1.4342e-02,-0.11
-1.4340e-02,-0.11
-1.4338e-02,-0.11
-1.4336e-02,-0.12
-1.4334e-02,-0.12
-1.4332e-02,-0.11
-1.4330e-02,-0.11
-1.4328e-02,-0.12
-1.4326e-02,-0.13
-1.4324e-02,-0.11
-1.4322e-02,-0.12
-1.4320e-02,-0.11
-1.4318e-02,-0.11
-1.4316e-02,-0.12
-1.4314e-02,-0.12
-1.4312e-02,-0.15
-1.4310e-02,-0.13
-1.4308e-02,-0.13
-1.4306e-02,-0.11
-1.4304e-02,-0.13
-1.4302e-02,-0.13
-1.4300e-02,-0.13
-1.4298e-02,-0.14
-1.4296e-02,-0.12
-1.4294e-02,-0.14
-1.4292e-02,-0.13
-1.4290e-02,-0.16
-1.4288e-02,-0.13
-1.4286e-02,-0.14
-1.4284e-02,-0.13
-1.4282e-02,-0.13
-1.4280e-02,-0.13
-1.4278e-02,-0.14
-1.4276e-02,-0.13
-1.4274e-02,-0.14
-1.4272e-02,-0.14
-1.4270e-02,-0.13
-1.4268e-02,-0.13
-1.4266e-02,-0.13
-1.4264e-02,-0.15
-1.4262e-02,-0.14
-1.4260e-02,-0.14
-1.4258e-02,-0.14
-1.4256e-02,-0.15
-1.4254e-02,-0.15
-1.4252e-02,-0.14
-1.4250e-02,-0.14
-1.4248e-02,-0.14
-1.4246e-02,-0.14
-1.4244e-02,-0.15
-1.4242e-02,-0.14
-1.4240e-02,-0.14
-1.4238e-02,-0.14
-1.4236e-02,-0.16
-1.4234e-02,-0.14
-1.4232e-02,-0.15
-1.4230e-02,-0.15
-1.4228e-02,-0.15
-1.4226e-02,-0.15
-1.4224e-02,-0.15
-1.4222e-02,-0.16
-1.4220e-02,-0.15
-1.4218e-02,-0.16
-1.4216e-02,-0.16
-1.4214e-02,-0.16
-1.4212e-02,-0.15
-1.4210e-02,-0.17
-1.4208e-02,-0.16
-1.4206e-02,-0.16
-1.4204e-02,-0.16
-1.4202e-02,-0.18
-1.4200e-02,-0.16
-1.4198e-02,-0.15
-1.4196e-02,-0.15
-1.4194e-02,-0.15
-1.4192e-02,-0.16
-1.4190e-02,-0.15
-1.4188e-02,-0.18
-1.4186e-02,-0.17
-1.4184e-02,-0.16
-1.4182e-02,-0.16
-1.4180e-02,-0.15
-1.4178e-02,-0.17
-1.4176e-02,-0.17
-1.4174e-02,-0.18
-1.4172e-02,-0.18
-1.4170e-02,-0.17
-1.4168e-02,-0.17
-1.4166e-02,-0.15
-1.4164e-02,-0.17
-1.4162e-02,-0.17
-1.4160e-02,-0.16
-1.4158e-02,-0.16
-1.4156e-02,-0.18
-1.4154e-02,-0.17
-1.4152e-02,-0.16
-1.4150e-02,-0.17
-1.4148e-02,-0.17
-1.4146e-02,-0.16
-1.4144e-02,-0.17
-1.4142e-02,-0.16
-1.4140e-02,-0.18
-1.4138e-02,-0.15
-1.4136e-02,-0.18
-1.4134e-02,-0.19
-1.4132e-02,-0.17
-1.4130e-02,-0.19
-1.4128e-02,-0.18
-1.4126e-02,-0.19
-1.4124e-02,-0.18
-1.4122e-02,-0.18
-1.4120e-02,-0.19
-1.4118e-02,-0.19
-1.4116e-02,-0.2
-1.4114e-02,-0.2
-1.4112e-02,-0.17
-1.4110e-02,-0.2
-1.4108e-02,-0.18
-1.4106e-02,-0.19
-1.4104e-02,-0.19
-1.4102e-02,-0.2
-1.4100e-02,-0.17
-1.4098e-02,-0.2
-1.4096e-02,-0.2
-1.4094e-02,-0.19
-1.4092e-02,-0.19
-1.4090e-02,-0.19
-1.4088e-02,-0.19
-1.4086e-02,-0.19
-1.4084e-02,-0.2
-1.4082e-02,-0.19
-1.4080e-02,-0.2
-1.4078e-02,-0.19
-1.4076e-02,-0.2
-1.4074e-02,-0.22
-1.4072e-02,-0.22
-1.4070e-02,-0.2
-1.4068e-02,-0.2
-1.4066e-02,-0.21
-1.4064e-02,-0.21
-1.4062e-02,-0.22
-1.4060e-02,-0.19
-1.4058e-02,-0.2
-1.4056e-02,-0.21
-1.4054e-02,-0.21
-1.4052e-02,-0.2
-1.4050e-02,-0.2
-1.4048e-02,-0.2
-1.4046e-02,-0.2
-1.4044e-02,-0.21
-1.4042e-02,-0.21
-1.4040e-02,-0.21
-1.4038e-02,-0.23
-1.4036e-02,-0.22
-1.4034e-02,-0.2
-1.4032e-02,-0.21
-1.4030e-02,-0.19
-1.4028e-02,-0.22
-1.4026e-02,-0.22
-1.4024e-02,-0.21
-1.4022e-02,-0.21
-1.4020e-02,-0.22
-1.4018e-02,-0.21
-1.4016e-02,-0.22
-1.4014e-02,-0.22
-1.4012e-02,-0.23
-1.4010e-02,-0.23
-1.4008e-02,-0.23
-1.4006e-02,-0.21
-1.4004e-02,-0.23
-1.4002e-02,-0.22
-1.4000e-02,-0.23
-1.3998e-02,-0.23
-1.3996e-02,-0.23
-1.3994e-02,-0.22
-1.3992e-02,-0.21
-1.3990e-02,-0.22
-1.3988e-02,-0.23
-1.3986e-02,-0.23
-1.3984e-02,-0.23
-1.3982e-02,-0.22
-1.3980e-02,-0.22
-1.3978e-02,-0.22
-1.3976e-02,-0.23
-1.3974e-02,-0.24
-1.3972e-02,-0.23
-1.3970e-02,-0.25
-1.3968e-02,-0.23
-1.3966e-02,-0.23
-1.3964e-02,-0.23
-1.3962e-02,-0.22
-1.3960e-02,-0.23
-1.3958e-02,-0.22
-1.3956e-02,-0.25
-1.3954e-02,-0.23
-1.3952e-02,-0.21
-1.3950e-02,-0.25
-1.3948e-02,-0.25
-1.3946e-02,-0.25
-1.3944e-02,-0.24
-1.3942e-02,-0.23
-1.3940e-02,-0.25
-1.3938e-02,-0.23
-1.3936e-02,-0.23
-1.3934e-02,-0.24
-1.3932e-02,-0.24
-1.3930e-02,-0.25
-1.3928e-02,-0.23
-1.3926e-02,-0.25
-1.3924e-02,-0.23
-1.3922e-02,-0.23
-1.3920e-02,-0.24
-1.3918e-02,-0.26
-1.3916e-02,-0.27
-1.3914e-02,-0.24
-1.3912e-02,-0.24
-1.3910e-02,-0.24
-1.3908e-02,-0.26
-1.3906e-02,-0.26
-1.3904e-02,-0.25
-1.3902e-02,-0.26
-1.3900e-02,-0.26
-1.3898e-02,-0.25
-1.3896e-02,-0.26
-1.3894e-02,-0.24
-1.3892e-02,-0.26
-1.3890e-02,-0.26
-1.3888e-02,-0.26
-1.3886e-02,-0.23
-1.3884e-02,-0.27
-1.3882e-02,-0.26
-1.3880e-02,-0.27
-1.3878e-02,-0.25
-1.3876e-02,-0.25
-1.3874e-02,-0.27
-1.3872e-02,-0.26
-1.3870e-02,-0.25
-1.3868e-02,-0.28
-1.3866e-02,-0.26
-1.3864e-02,-0.27
-1.3862e-02,-0.27
-1.3860e-02,-0.28
-1.3858e-02,-0.29
-1.3856e-02,-0.27
-1.3854e-02,-0.26
-1.3852e-02,-0.26
-1.3850e-02,-0.25
-1.3848e-02,-0.27
-1.3846e-02,-0.28
-1.3844e-02,-0.26
-1.3842e-02,-0.27
-1.3840e-02,-0.29
-1.3838e-02,-0.28
-1.3836e-02,-0.29
-1.3834e-02,-0.28
-1.3832e-02,-0.26
-1.3830e-02,-0.28
-1.3828e-02,-0.28
-1.3826e-02,-0.28
-1.3824e-02,-0.28
-1.3822e-02,-0.28
-1.3820e-02,-0.27
-1.3818e-02,-0.28
-1.3816e-02,-0.29
-1.3814e-02,-0.3
-1.3812e-02,-0.29
-1.3810e-02,-0.3
-1.3808e-02,-0.28
-1.3806e-02,-0.29
-1.3804e-02,-0.28
-1.3802e-02,-0.28
-1.3800e-02,-0.28
-1.3798e-02,-0.28
-1.3796e-02,-0.3
-1.3794e-02,-0.28
-1.3792e-02,-0.3
-1.3790e-02,-0.3
-1.3788e-02,-0.28
-1.3786e-02,-0.29
-1.3784e-02,-0.29
-1.3782e-02,-0.28
-1.3780e-02,-0.3
-1.3778e-02,-0.3
-1.3776e-02,-0.3
-1.3774e-02,-0.31
-1.3772e-02,-0.29
-1.3770e-02,-0.3
-1.3768e-02,-0.28
-1.3766e-02,-0.3
-1.3764e-02,-0.31
-1.3762e-02,-0.3
-1.3760e-02,-0.3
-1.3758e-02,-0.3
-1.3756e-02,-0.29
-1.3754e-02,-0.31
-1.3752e-02,-0.29
-1.3750e-02,-0.32
-1.3748e-02,-0.3
-1.3746e-02,-0.28
-1.3744e-02,-0.3
-1.3742e-02,-0.3
-1.3740e-02,-0.27
-1.3738e-02,-0.32
-1.3736e-02,-0.3
-1.3734e-02,-0.31
-1.3732e-02,-0.31
-1.3730e-02,-0.32
-1.3728e-02,-0.3
-1.3726e-02,-0.31
-1.3724e-02,-0.29
-1.3722e-02,-0.32
-1.3720e-02,-0.3
-1.3718e-02,-0.32
-1.3716e-02,-0.3
-1.3714e-02,-0.32
-1.3712e-02,-0.31
-1.3710e-02,-0.31
-1.3708e-02,-0.32
-1.3706e-02,-0.32
-1.3704e-02,-0.32
-1.3702e-02,-0.3
-1.3700e-02,-0.33
-1.3698e-02,-0.31
-1.3696e-02,-0.31
-1.3694e-02,-0.31
-1.3692e-02,-0.33
-1.3690e-02,-0.33
-1.3688e-02,-0.33
-1.3686e-02,-0.32
-1.3684e-02,-0.33
-1.3682e-02,-0.32
-1.3680e-02,-0.35
-1.3678e-02,-0.33
-1.3676e-02,-0.35
-1.3674e-02,-0.32
-1.3672e-02,-0.33
-1.3670e-02,-0.33
-1.3668e-02,-0.33
-1.3666e-02,-0.33
-1.3664e-02,-0.32
-1.3662e-02,-0.33
-1.3660e-02,-0.33
-1.3658e-02,-0.34
-1.3656e-02,-0.34
-1.3654e-02,-0.34
-1.3652e-02,-0.33
-1.3650e-02,-0.32
-1.3648e-02,-0.33
-1.3646e-02,-0.34
-1.3644e-02,-0.35
-1.3642e-02,-0.34
-1.3640e-02,-0.34
-1.3638e-02,-0.34
-1.3636e-02,-0.35
-1.3634e-02,-0.34
-1.3632e-02,-0.36
-1.3630e-02,-0.35
-1.3628e-02,-0.34
-1.3626e-02,-0.34
-1.3624e-02,-0.35
-1.3622e-02,-0.33
-1.3620e-02,-0.35
-1.3618e-02,-0.34
-1.3616e-02,-0.34
-1.3614e-02,-0.35
-1.3612e-02,-0.34
-1.3610e-02,-0.37
-1.3608e-02,-0.36
-1.3606e-02,-0.36
-1.3604e-02,-0.34
-1.3602e-02,-0.35
-1.3600e-02,-0.36
-1.3598e-02,-0.35
-1.3596e-02,-0.34
-1.3594e-02,-0.35
-1.3592e-02,-0.34
-1.3590e-02,-0.35
-1.3588e-02,-0.35
-1.3586e-02,-0.34
-1.3584e-02,-0.33
-1.3582e-02,-0.37
-1.3580e-02,-0.36
-1.3578e-02,-0.36
-1.3576e-02,-0.37
-1.3574e-02,-0.36
-1.3572e-02,-0.37
-1.3570e-02,-0.35
-1.3568e-02,-0.36
-1.3566e-02,-0.35
-1.3564e-02,-0.36
-1.3562e-02,-0.37
-1.3560e-02,-0.36
-1.3558e-02,-0.36
-1.3556e-02,-0.36
-1.3554e-02,-0.37
-1.3552e-02,-0.38
-1.3550e-02,-0.37
-1.3548e-02,-0.36
-1.3546e-02,-0.38
-1.3544e-02,-0.37
-1.3542e-02,-0.37
-1.3540e-02,-0.37
-1.3538e-02,-0.37
-1.3536e-02,-0.38
-1.3534e-02,-0.38
-1.3532e-02,-0.38
-1.3530e-02,-0.39
-1.3528e-02,-0.36
-1.3526e-02,-0.36
-1.3524e-02,-0.37
-1.3522e-02,-0.38
-1.3520e-02,-0.38
-1.3518e-02,-0.37
-1.3516e-02,-0.39
-1.3514e-02,-0.37
-1.3512e-02,-0.38
-1.3510e-02,-0.39
-1.3508e-02,-0.39
-1.3506e-02,-0.39
-1.3504e-02,-0.38
-1.3502e-02,-0.37
-1.3500e-02,-0.39
-1.3498e-02,-0.4
-1.3496e-02,-0.38
-1.3494e-02,-0.39
-1.3492e-02,-0.4
-1.3490e-02,-0.38
-1.3488e-02,-0.37
-1.3486e-02,-0.39
-1.3484e-02,-0.39
-1.3482e-02,-0.38
-1.3480e-02,-0.37
-1.3478e-02,-0.38
-1.3476e-02,-0.38
-1.3474e-02,-0.4
-1.3472e-02,-0.38
-1.3470e-02,-0.41
-1.3468e-02,-0.39
-1.3466e-02,-0.39
-1.3464e-02,-0.39
-1.3462e-02,-0.39
-1.3460e-02,-0.39
-1.3458e-02,-0.4
-1.3456e-02,-0.38
-1.3454e-02,-0.39
-1.3452e-02,-0.4
-1.3450e-02,-0.41
-1.3448e-02,-0.39
-1.3446e-02,-0.41
-1.3444e-02,-0.41
-1.3442e-02,-0.4
-1.3440e-02,-0.4
-1.3438e-02,-0.39
-1.3436e-02,-0.4
-1.3434e-02,-0.41
-1.3432e-02,-0.39
-1.3430e-02,-0.41
-1.3428e-02,-0.41
-1.3426e-02,-0.39
-1.3424e-02,-0.41
-1.3422e-02,-0.41
-1.3420e-02,-0.41
-1.3418e-02,-0.42
-1.3416e-02,-0.41
-1.3414e-02,-0.41
-1.3412e-02,-0.41
-1.3410e-02,-0.42
-1.3408e-02,-0.42
-1.3406e-02,-0.4
-1.3404e-02,-0.41
-1.3402e-02,-0.41
-1.3400e-02,-0.42
-1.3398e-02,-0.41
-1.3396e-02,-0.44
-1.3394e-02,-0.42
-1.3392e-02,-0.42
-1.3390e-02,-0.43
-1.3388e-02,-0.42
-1.3386e-02,-0.42
-1.3384e-02,-0.42
-1.3382e-02,-0.4
-1.3380e-02,-0.42
-1.3378e-02,-0.42
-1.3376e-02,-0.42
-1.3374e-02,-0.41
-1.3372e-02,-0.43
-1.3370e-02,-0.42
-1.3368e-02,-0.42
-1.3366e-02,-0.42
-1.3364e-02,-0.43
-1.3362e-02,-0.42
-1.3360e-02,-0.43
-1.3358e-02,-0.41
-1.3356e-02,-0.43
-1.3354e-02,-0.42
-1.3352e-02,-0.42
-1.3350e-02,-0.42
-1.3348e-02,-0.42
-1.3346e-02,-0.43
-1.3344e-02,-0.44
-1.3342e-02,-0.45
-1.3340e-02,-0.42
-1.3338e-02,-0.43
-1.3336e-02,-0.43
-1.3334e-02,-0.45
-1.3332e-02,-0.45
-1.3330e-02,-0.44
-1.3328e-02,-0.42
-1.3326e-02,-0.44
-1.3324e-02,-0.42
-1.3322e-02,-0.44
-1.3320e-02,-0.44
-1.3318e-02,-0.43
-1.3316e-02,-0.44
-1.3314e-02,-0.44
-1.3312e-02,-0.42
-1.3310e-02,-0.44
-1.3308e-02,-0.43
-1.3306e-02,-0.44
-1.3304e-02,-0.45
-1.3302e-02,-0.44
-1.3300e-02,-0.43
-1.3298e-02,-0.45
-1.3296e-02,-0.45
-1.3294e-02,-0.44
-1.3292e-02,-0.44
-1.3290e-02,-0.43
-1.3288e-02,-0.44
-1.3286e-02,-0.44
-1.3284e-02,-0.46
-1.3282e-02,-0.45
-1.3280e-02,-0.46
-1.3278e-02,-0.46
-1.3276e-02,-0.44
-1.3274e-02,-0.45
-1.3272e-02,-0.47
-1.3270e-02,-0.46
-1.3268e-02,-0.45
-1.3266e-02,-0.45
-1.3264e-02,-0.44
-1.3262e-02,-0.46
-1.3260e-02,-0.46
-1.3258e-02,-0.46
-1.3256e-02,-0.45
-1.3254e-02,-0.46
-1.3252e-02,-0.46
-1.3250e-02,-0.45
-1.3248e-02,-0.47
-1.3246e-02,-0.47
-1.3244e-02,-0.46
-1.3242e-02,-0.47
-1.3240e-02,-0.46
-1.3238e-02,-0.46
-1.3236e-02,-0.47
-1.3234e-02,-0.48
-1.3232e-02,-0.47
-1.3230e-02,-0.47
-1.3228e-02,-0.46
-1.3226e-02,-0.45
-1.3224e-02,-0.47
-1.3222e-02,-0.46
-1.3220e-02,-0.46
-1.3218e-02,-0.47
-1.3216e-02,-0.48
-1.3214e-02,-0.46
-1.3212e-02,-0.49
-1.3210e-02,-0.47
-1.3208e-02,-0.46
-1.3206e-02,-0.48
-1.3204e-02,-0.46
-1.3202e-02,-0.46
-1.3200e-02,-0.46
-1.3198e-02,-0.49
-1.3196e-02,-0.47
-1.3194e-02,-0.49
-1.3192e-02,-0.47
-1.3190e-02,-0.48
-1.3188e-02,-0.48
-1.3186e-02,-0.47
-1.3184e-02,-0.48
-1.3182e-02,-0.49
-1.3180e-02,-0.49
-1.3178e-02,-0.5
-1.3176e-02,-0.49
-1.3174e-02,-0.48
-1.3172e-02,-0.47
-1.3170e-02,-0.49
-1.3168e-02,-0.49
-1.3166e-02,-0.49
-1.3164e-02,-0.49
-1.3162e-02,-0.49
-1.3160e-02,-0.49
-1.3158e-02,-0.48
-1.3156e-02,-0.5
-1.3154e-02,-0.49
-1.3152e-02,-0.48
-1.3150e-02,-0.5
-1.3148e-02,-0.49
-1.3146e-02,-0.49
-1.3144e-02,-0.49
-1.3142e-02,-0.48
-1.3140e-02,-0.49
-1.3138e-02,-0.5
-1.3136e-02,-0.48
-1.3134e-02,-0.49
-1.3132e-02,-0.49
-1.3130e-02,-0.5
-1.3128e-02,-0.49
-1.3126e-02,-0.51
-1.3124e-02,-0.5
-1.3122e-02,-0.51
-1.3120e-02,-0.52
-1.3118e-02,-0.51
-1.3116e-02,-0.51
-1.3114e-02,-0.49
-1.3112e-02,-0.51
-1.3110e-02,-0.49
-1.3108e-02,-0.5
-1.3106e-02,-0.49
-1.3104e-02,-0.5
-1.3102e-02,-0.51
-1.3100e-02,-0.52
-1.3098e-02,-0.52
-1.3096e-02,-0.5
-1.3094e-02,-0.5
-1.3092e-02,-0.51
-1.3090e-02,-0.5
-1.3088e-02,-0.52
-1.3086e-02,-0.51
-1.3084e-02,-0.5
-1.3082e-02,-0.51
-1.3080e-02,-0.51
-1.3078e-02,-0.53
-1.3076e-02,-0.5
-1.3074e-02,-0.52
-1.3072e-02,-0.53
-1.3070e-02,-0.51
-1.3068e-02,-0.52
-1.3066e-02,-0.53
-1.3064e-02,-0.5
-1.3062e-02,-0.52
-1.3060e-02,-0.52
-1.3058e-02,-0.52
-1.3056e-02,-0.53
-1.3054e-02,-0.53
-1.3052e-02,-0.53
-1.3050e-02,-0.53
-1.3048e-02,-0.55
-1.3046e-02,-0.53
-1.3044e-02,-0.52
-1.3042e-02,-0.53
-1.3040e-02,-0.53
-1.3038e-02,-0.54
-1.3036e-02,-0.52
-1.3034e-02,-0.53
-1.3032e-02,-0.52
-1.3030e-02,-0.52
-1.3028e-02,-0.54
-1.3026e-02,-0.53
-1.3024e-02,-0.54
-1.3022e-02,-0.53
-1.3020e-02,-0.54
-1.3018e-02,-0.53
-1.3016e-02,-0.53
-1.3014e-02,-0.55
-1.3012e-02,-0.53
-1.3010e-02,-0.53
-1.3008e-02,-0.53
-1.3006e-02,-0.53
-1.3004e-02,-0.55
-1.3002e-02,-0.53
-1.3000e-02,-0.55
-1.2998e-02,-0.54
-1.2996e-02,-0.54
-1.2994e-02,-0.55
-1.2992e-02,-0.54
-1.2990e-02,-0.55
-1.2988e-02,-0.54
-1.2986e-02,-0.56
-1.2984e-02,-0.54
-1.2982e-02,-0.55
-1.2980e-02,-0.54
-1.2978e-02,-0.55
-1.2976e-02,-0.55
-1.2974e-02,-0.55
-1.2972e-02,-0.55
-1.2970e-02,-0.55
-1.2968e-02,-0.54
-1.2966e-02,-0.54
-1.2964e-02,-0.54
-1.2962e-02,-0.55
-1.2960e-02,-0.54
-1.2958e-02,-0.54
-1.2956e-02,-0.56
-1.2954e-02,-0.56
-1.2952e-02,-0.55
-1.2950e-02,-0.53
-1.2948e-02,-0.55
-1.2946e-02,-0.56
-1.2944e-02,-0.55
-1.2942e-02,-0.56
-1.2940e-02,-0.55
-1.2938e-02,-0.56
-1.2936e-02,-0.57
-1.2934e-02,-0.56
-1.2932e-02,-0.56
-1.2930e-02,-0.58
-1.2928e-02,-0.55
-1.2926e-02,-0.57
-1.2924e-02,-0.57
-1.2922e-02,-0.57
-1.2920e-02,-0.56
-1.2918e-02,-0.59
-1.2916e-02,-0.57
-1.2914e-02,-0.57
-1.2912e-02,-0.56
-1.2910e-02,-0.56
-1.2908e-02,-0.58
-1.2906e-02,-0.58
-1.2904e-02,-0.55
-1.2902e-02,-0.55
-1.2900e-02,-0.57
-1.2898e-02,-0.58
-1.2896e-02,-0.58
-1.2894e-02,-0.57
-1.2892e-02,-0.57
-1.2890e-02,-0.56
-1.2888e-02,-0.58
-1.2886e-02,-0.58
-1.2884e-02,-0.58
-1.2882e-02,-0.58
-1.2880e-02,-0.58
-1.2878e-02,-0.57
-1.2876e-02,-0.59
-1.2874e-02,-0.58
-1.2872e-02,-0.59
-1.2870e-02,-0.59
-1.2868e-02,-0.59
-1.2866e-02,-0.58
-1.2864e-02,-0.58
-1.2862e-02,-0.59
-1.2860e-02,-0.58
-1.2858e-02,-0.59
-1.2856e-02,-0.57
-1.2854e-02,-0.59
-1.2852e-02,-0.59
-1.2850e-02,-0.59
-1.2848e-02,-0.59
-1.2846e-02,-0.58
-1.2844e-02,-0.59
-1.2842e-02,-0.59
-1.2840e-02,-0.61
-1.2838e-02,-0.59
-1.2836e-02,-0.59
-1.2834e-02,-0.58
-1.2832e-02,-0.59
-1.2830e-02,-0.6
-1.2828e-02,-0.58
-1.2826e-02,-0.6
-1.2824e-02,-0.6
-1.2822e-02,-0.59
-1.2820e-02,-0.61
-1.2818e-02,-0.6
-1.2816e-02,-0.61
-1.2814e-02,-0.59
-1.2812e-02,-0.58
-1.2810e-02,-0.6
-1.2808e-02,-0.6
-1.2806e-02,-0.59
-1.2804e-02,-0.6
-1.2802e-02,-0.59
-1.2800e-02,-0.6
-1.2798e-02,-0.6
-1.2796e-02,-0.6
-1.2794e-02,-0.62
-1.2792e-02,-0.6
-1.2790e-02,-0.6
-1.2788e-02,-0.59
-1.2786e-02,-0.61
-1.2784e-02,-0.62
-1.2782e-02,-0.62
-1.2780e-02,-0.62
-1.2778e-02,-0.61
-1.2776e-02,-0.61
-1.2774e-02,-0.62
-1.2772e-02,-0.6
-1.2770e-02,-0.61
-1.2768e-02,-0.62
-1.2766e-02,-0.6
-1.2764e-02,-0.61
-1.2762e-02,-0.61
-1.2760e-02,-0.62
-1.2758e-02,-0.61
-1.2756e-02,-0.61
-1.2754e-02,-0.61
-1.2752e-02,-0.6
-1.2750e-02,-0.62
-1.2748e-02,-0.61
-1.2746e-02,-0.61
-1.2744e-02,-0.62
-1.2742e-02,-0.61
-1.2740e-02,-0.61
-1.2738e-02,-0.64
-1.2736e-02,-0.63
-1.2734e-02,-0.63
-1.2732e-02,-0.61
-1.2730e-02,-0.63
-1.2728e-02,-0.64
